file	line	heading	kind	normalized	raw
research/duckdb-driver-jl/reference.md	726	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	table_row	AbstractVector{T} | createvalue + duckdbappendvalue | appender.jl:106-114 | SEGFAULTS at scale (§5.1.4)	| `AbstractVector{T}` | `create_value` + `duckdb_append_value` | `appender.jl:106-114` | **SEGFAULTS at scale** (§5.1.4) |
research/duckdb-driver-jl/reference.md	727	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	table_row	anything else | println(val), then NotImplementedException | appender.jl:116-119 | throws	| anything else | `println(val)`, then `NotImplementedException` | `appender.jl:116-119` | throws |
research/duckdb-driver-jl/reference.md	729	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	prose	Not appendable: intervals (duckdbappendinterval exists at api.jl:7197 but is never	Not appendable: intervals (`duckdb_append_interval` exists at `api.jl:7197` but is never
research/duckdb-driver-jl/reference.md	730	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	prose	wired up), structs/NamedTuples, Dicts/maps, nested lists.	wired up), structs/NamedTuples, Dicts/maps, nested lists.
research/duckdb-driver-jl/reference.md	732	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	prose	ENUM columns take the label as a String; the C appender casts VARCHAR→ENUM. Invalid	ENUM columns take the label as a `String`; the C appender casts VARCHAR→ENUM. Invalid
research/duckdb-driver-jl/reference.md	733	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	assertion	and wrong-case labels are silently lost (verifyenumappender.jl) — see §5.1.2,	and **wrong-case** labels are silently lost (`verify_enum_appender.jl`) — see §5.1.2,
research/duckdb-driver-jl/reference.md	734	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	prose	which is the reason this tier needs guards.	which is the reason this tier needs guards.
research/duckdb-driver-jl/reference.md	736	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	assertion	The appender is not vectorized on the Julia side: one ccall per cell plus one per	**The appender is not vectorized on the Julia side**: one `ccall` per cell plus one per
research/duckdb-driver-jl/reference.md	737	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	prose	endrow (appender.jl:77-124). duckdbappenddatachunk exists (api.jl:7309) but	`end_row` (`appender.jl:77-124`). `duckdb_append_data_chunk` exists (`api.jl:7309`) but
research/duckdb-driver-jl/reference.md	738	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	prose	no high-level Julia API uses it. That is why it costs 8 Julia allocations per row on a	no high-level Julia API uses it. That is why it costs ~8 Julia allocations per row on a
research/duckdb-driver-jl/reference.md	739	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	prose	5-column table (§7.2).	5-column table (§7.2).
research/duckdb-driver-jl/reference.md	776	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	blockquote	> Julia idiom. f(x) do … end passes an anonymous function as f's first	> **Julia idiom.** `f(x) do … end` passes an anonymous function as `f`'s *first*
research/duckdb-driver-jl/reference.md	777	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	blockquote	> argument — so DBInterface.transaction(con) do … end calls	> argument — so `DBInterface.transaction(con) do … end` calls
research/duckdb-driver-jl/reference.md	778	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.5 Appender: the UUID path (tier 4)	blockquote	> transaction(anonymousfn, con) (transaction.jl:2-16).	> `transaction(anonymous_fn, con)` (`transaction.jl:2-16`).
research/duckdb-driver-jl/reference.md	782	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	prose	Generated INSERT … VALUES text. The only path for maps, structs containing lists, and	Generated `INSERT … VALUES` text. The only path for maps, structs containing lists, and
research/duckdb-driver-jl/reference.md	783	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	prose	blobs with awkward bytes.	blobs with awkward bytes.
research/duckdb-driver-jl/reference.md	785	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	prose	Measured over the full type matrix (literalmatrix.jl, 27 cells, all pass), each type	Measured over the full type matrix (`literal_matrix.jl`, 27 cells, all pass), each type
research/duckdb-driver-jl/reference.md	786	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	prose	× {value, NULL}: bool, all int widths incl. hugeint 2^100 and unsigned, float/double,	× {value, NULL}: bool, all int widths incl. hugeint 2^100 and unsigned, float/double,
research/duckdb-driver-jl/reference.md	787	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	prose	NaN/±Inf ('nan'::DOUBLE spellings), decimal, varchar with quote/newline/tab, blob with	NaN/±Inf (`'nan'::DOUBLE` spellings), decimal, varchar with quote/newline/tab, blob with
research/duckdb-driver-jl/reference.md	788	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	prose	embedded 0x00 and 0x27, date, time(ms), timestamp(ms), timestamptz, timetz, uuid,	embedded `0x00` and `0x27`, date, time(ms), timestamp(ms), timestamptz, timetz, uuid,
research/duckdb-driver-jl/reference.md	789	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	prose	enum, list-containing-NULL, struct, map, nested. missing serializes as NULL	enum, list-containing-NULL, struct, map, nested. `missing` serializes as `NULL`
research/duckdb-driver-jl/reference.md	790	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	prose	everywhere.	everywhere.
research/duckdb-driver-jl/reference.md	792	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	assertion	Two serializer requirements, both silent-corruption bugs if missed:	**Two serializer requirements**, both silent-corruption bugs if missed:
research/duckdb-driver-jl/reference.md	794	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	bullet	1. Floats must be emitted in exponent notation — @sprintf("%.17e", v) (§5.2.1).	1. **Floats must be emitted in exponent notation** — `@sprintf("%.17e", v)` (§5.2.1).
research/duckdb-driver-jl/reference.md	795	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	bullet	2. The serializer must be type-directed by the column's DuckType, not by the Julia	2. **The serializer must be type-directed by the column's `DuckType`, not by the Julia
research/duckdb-driver-jl/reference.md	796	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	assertion	value type — blob dispatch on AbstractVector{UInt8} collides with a UTINYINT[]	value type** — blob dispatch on `AbstractVector{UInt8}` collides with a `UTINYINT[]`
research/duckdb-driver-jl/reference.md	797	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	prose	column under bare Julia dispatch.	column under bare Julia dispatch.
research/duckdb-driver-jl/reference.md	799	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	prose	The working serializer lives in benchcommon.jl (sqllit); reuse it rather than	The working serializer lives in `bench_common.jl` (`sqllit`); reuse it rather than
research/duckdb-driver-jl/reference.md	800	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.6 Literal SQL — the universal fallback (tier 5)	prose	rewriting.	rewriting.
research/duckdb-driver-jl/reference.md	804	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	bullet	- DuckDB.load! (oldinterface.jl:28-33) and DuckDB.appendDataFrame	- **`DuckDB.load!`** (`old_interface.jl:28-33`) and **`DuckDB.appendDataFrame`**
research/duckdb-driver-jl/reference.md	805	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	prose	(oldinterface.jl:14-21) both use the fixed temp name appenddf, so they are	(`old_interface.jl:14-21`) both use the fixed temp name `__append_df`, so they are
research/duckdb-driver-jl/reference.md	806	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	prose	unsafe under concurrency, and both inherit the registered-table type limits.	unsafe under concurrency, and both inherit the registered-table type limits.
research/duckdb-driver-jl/reference.md	807	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	bullet	- DBInterface.lastrowid: always throws (result.jl:845-847).	- **`DBInterface.lastrowid`**: always throws (`result.jl:845-847`).
research/duckdb-driver-jl/reference.md	808	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	bullet	- Per-row parameterized INSERTs. Inferred: these should be the slowest bulk	- **Per-row parameterized `INSERT`s**. `Inferred:` these should be the slowest bulk
research/duckdb-driver-jl/reference.md	809	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	prose	option — each execute re-binds, builds a PendingQueryResult, pumps tasks and	option — each execute re-binds, builds a `PendingQueryResult`, pumps tasks and
research/duckdb-driver-jl/reference.md	810	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	prose	constructs a QueryResult with per-column LogicalType allocation	constructs a `QueryResult` with per-column `LogicalType` allocation
research/duckdb-driver-jl/reference.md	811	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	assertion	(result.jl:711-740, 686-708, 26-30). This was not benchmarked: the sweep's four	(`result.jl:711-740, 686-708, 26-30`). **This was not benchmarked**: the sweep's four
research/duckdb-driver-jl/reference.md	812	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	prose	paths are appender, register, registerflat, literal	paths are `appender`, `register`, `register_flat`, `literal`
research/duckdb-driver-jl/reference.md	813	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	prose	(benchcommon.jl:140), and the measured literal path is batched at 1000 rows per	(`bench_common.jl:140`), and the measured `literal` path is *batched* at 1000 rows per
research/duckdb-driver-jl/reference.md	814	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	prose	statement (benchcommon.jl:225), not per-row. Treat the ranking as reasoning, not	statement (`bench_common.jl:225`), not per-row. Treat the ranking as reasoning, not
research/duckdb-driver-jl/reference.md	815	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	prose	measurement.	measurement.
research/duckdb-driver-jl/reference.md	817	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing > 4.7 Paths not to use	prose	---	---
research/duckdb-driver-jl/reference.md	825	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	prose	api.jl:7257-7266 declares the data argument as Ref{Cvoid}. Cvoid === Nothing, so	`api.jl:7257-7266` declares the `data` argument as `Ref{Cvoid}`. `Cvoid === Nothing`, so
research/duckdb-driver-jl/reference.md	826	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	assertion	Julia attempts convert(Nothing, payload) and throws before any C call happens:	Julia attempts `convert(Nothing, payload)` and **throws before any C call happens**:
research/duckdb-driver-jl/reference.md	827	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	prose	cannot convert a value to nothing for assignment. The C argument is void =	`cannot convert a value to nothing for assignment`. The C argument is `void*` =
research/duckdb-driver-jl/reference.md	828	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	prose	Ptr{Cvoid}. Re-declaring the same entry point with Ptr{Cvoid} returns	`Ptr{Cvoid}`. Re-declaring the same entry point with `Ptr{Cvoid}` returns
research/duckdb-driver-jl/reference.md	829	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	prose	DuckDBSuccess (0), writes the row, and round-trips every byte	`DuckDBSuccess (0)`, writes the row, and round-trips every byte
research/duckdb-driver-jl/reference.md	830	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	prose	(verifyblobappender.jl).	(`verify_blob_appender.jl`).
research/duckdb-driver-jl/reference.md	832	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	blockquote	> Julia idiom. In a ccall signature, Ref{T} means "Julia will box-and-pin a T	> **Julia idiom.** In a `ccall` signature, `Ref{T}` means "Julia will box-and-pin a `T`
research/duckdb-driver-jl/reference.md	833	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	blockquote	> and pass its address"; Ptr{T} means "this value already is an address". The	> and pass its address"; `Ptr{T}` means "this value already *is* an address". The
research/duckdb-driver-jl/reference.md	834	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	blockquote	> defect is exactly that confusion, at api.jl:7261.	> defect is exactly that confusion, at `api.jl:7261`.
research/duckdb-driver-jl/reference.md	836	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	prose	api.jl is autogenerated (scripts/generatecapijulia.py, per api.jl:1-9), so the	`api.jl` is autogenerated (`scripts/generate_c_api_julia.py`, per `api.jl:1-9`), so the
research/duckdb-driver-jl/reference.md	837	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	prose	fix belongs in the generator's type map. Inferred: other Ref{Cvoid} arguments in	fix belongs in the generator's type map. `Inferred:` other `Ref{Cvoid}` arguments in
research/duckdb-driver-jl/reference.md	838	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	prose	api.jl may carry the same defect — not surveyed.	`api.jl` may carry the same defect — not surveyed.
research/duckdb-driver-jl/reference.md	840	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	assertion	Do not substitute append(::String) as a workaround: ASCII bytes round-trip (the C	**Do not** substitute `append(::String)` as a workaround: ASCII bytes round-trip (the C
research/duckdb-driver-jl/reference.md	841	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	assertion	appender does cast VARCHAR→BLOB), but valid non-UTF-8 bytes are silently lost, and	appender does cast VARCHAR→BLOB), but valid non-UTF-8 bytes are **silently lost**, and
research/duckdb-driver-jl/reference.md	842	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	prose	bytes containing 0x00 throw ArgumentError: embedded NULs are not allowed in C	bytes containing `0x00` throw `ArgumentError: embedded NULs are not allowed in C
research/duckdb-driver-jl/reference.md	843	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.1 duckdbappendblob is unusable	prose	strings. Use prepared bind (§4.4).	strings`. Use prepared bind ([§4.4](#44-prepared-bind-the-blob-path-tier-3)).
research/duckdb-driver-jl/reference.md	847	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	assertion	appender.jl:77-129 discards every duckdbstate return code; no method checks for	`appender.jl:77-129` discards **every** `duckdb_state` return code; no method checks for
research/duckdb-driver-jl/reference.md	848	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	prose	DuckDBError or calls duckdbappendererror after creation. A cast failure or	`DuckDBError` or calls `duckdb_appender_error` after creation. A cast failure or
research/duckdb-driver-jl/reference.md	849	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	prose	constraint violation is invisible at the Julia level.	constraint violation is invisible at the Julia level.
research/duckdb-driver-jl/reference.md	851	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	assertion	The serious part: a failed append does not advance the appender's internal column	The serious part: **a failed `append` does not advance the appender's internal column
research/duckdb-driver-jl/reference.md	852	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	assertion	cursor, so the next value lands in the slot the failed one should have filled.	cursor**, so the next value lands in the slot the failed one should have filled.
research/duckdb-driver-jl/reference.md	853	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	prose	Appending [(1,"sad"), (2,"banana"), (3,"ok"), (4,"happy")] into (id INTEGER, m mood)	Appending `[(1,"sad"), (2,"banana"), (3,"ok"), (4,"happy")]` into `(id INTEGER, m mood)`
research/duckdb-driver-jl/reference.md	854	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	assertion	yields [(1,"sad"), (2,"ok"), (4,"happy")] — row id=2 survives carrying row 3's	yields `[(1,"sad"), (2,"ok"), (4,"happy")]` — row `id=2` survives **carrying row 3's
research/duckdb-driver-jl/reference.md	855	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	assertion	enum value (verifyenumappender.jl). In a single-column table the same mechanism	enum value** (`verify_enum_appender.jl`). In a single-column table the same mechanism
research/duckdb-driver-jl/reference.md	856	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	prose	merely looks like "the bad row was dropped", which is why this needed a multi-column	merely looks like "the bad row was dropped", which is why this needed a multi-column
research/duckdb-driver-jl/reference.md	857	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	prose	probe.	probe.
research/duckdb-driver-jl/reference.md	859	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	assertion	A follow-up COUNT() is necessary but not sufficient. It detects that something	**A follow-up `COUNT(*)` is necessary but not sufficient.** It detects that something
research/duckdb-driver-jl/reference.md	860	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	prose	went wrong, but surviving rows may already pair the wrong values together, and a count	went wrong, but surviving rows may already pair the wrong values together, and a count
research/duckdb-driver-jl/reference.md	861	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	prose	could re-align if the number of failures is a multiple of the column count.	could re-align if the number of failures is a multiple of the column count.
research/duckdb-driver-jl/reference.md	863	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	assertion	Poll after every step — the handle keeps only the latest error, so one check at the	Poll after every step — the handle keeps only the **latest** error, so one check at the
research/duckdb-driver-jl/reference.md	864	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	prose	end misattributes the cause:	end misattributes the cause:
research/duckdb-driver-jl/reference.md	922	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	prose	Incidental, unmeasured (appender.jl:46, reachable only on	*Incidental, unmeasured* (`appender.jl:46`, reachable only on
research/duckdb-driver-jl/reference.md	923	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	prose	duckdbappendercreate failure): that call passes the Ref{duckdbappender} box	`duckdb_appender_create` failure): that call passes the `Ref{duckdb_appender}` box
research/duckdb-driver-jl/reference.md	924	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	prose	instead of handle[] and renders the result with string(errorptr), so a failed	instead of `handle[]` and renders the result with `string(error_ptr)`, so a failed
research/duckdb-driver-jl/reference.md	925	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.2 Appender errors are silent, and a failed cell misaligns later columns	prose	appender creation would report a pointer rather than a message.	appender *creation* would report a pointer rather than a message.
research/duckdb-driver-jl/reference.md	929	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	assertion	Flushed rows do participate in the connection's transaction	Flushed rows **do** participate in the connection's transaction
research/duckdb-driver-jl/reference.md	930	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	prose	(verifyappendertransaction.jl):	(`verify_appender_transaction.jl`):
research/duckdb-driver-jl/reference.md	932	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	table_row	Scenario | Rows | Reading	| Scenario | Rows | Reading |
research/duckdb-driver-jl/reference.md	934	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	table_row	append + flush inside txn, COMMIT | 5 | rows survive commit	| append + flush inside txn, COMMIT | 5 | rows survive commit |
research/duckdb-driver-jl/reference.md	935	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	table_row	append + flush inside txn, ROLLBACK | 0 | flushed rows ARE in the transaction	| append + flush inside txn, ROLLBACK | 0 | **flushed rows ARE in the transaction** |
research/duckdb-driver-jl/reference.md	936	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	table_row	append (no flush), COMMIT, then close() | 0 → 5 after close | land after commit, outside the txn	| append (no flush), COMMIT, then `close()` | 0 → 5 after close | land **after** commit, outside the txn |
research/duckdb-driver-jl/reference.md	937	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	table_row	append (no flush), ROLLBACK, then close() | 0 → 5 after close | 5 rows survived a rollback	| append (no flush), ROLLBACK, then `close()` | 0 → 5 after close | **5 rows survived a rollback** |
research/duckdb-driver-jl/reference.md	938	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	table_row	BEGIN; DELETE; append+flush; error | original 5 intact | atomic when done correctly	| `BEGIN; DELETE; append+flush; error` | original 5 intact | atomic when done correctly |
research/duckdb-driver-jl/reference.md	939	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	table_row	second Connection reading during an open txn | 0, then 5 after commit | properly isolated, no dirty reads	| second `Connection` reading during an open txn | 0, then 5 after commit | properly isolated, no dirty reads |
research/duckdb-driver-jl/reference.md	941	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	assertion	There is no discard path. api.jl:6820 documents duckdbappenderdestroy as	**There is no discard path.** `api.jl:6820` documents `duckdb_appender_destroy` as
research/duckdb-driver-jl/reference.md	942	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	prose	"Closes the appender by flushing all intermediate states to the table and destroying	"Closes the appender by flushing all intermediate states to the table and destroying
research/duckdb-driver-jl/reference.md	943	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	prose	it." Buffered rows cannot be thrown away; the only lever is when the flush happens	it." Buffered rows cannot be thrown away; the only lever is *when* the flush happens
research/duckdb-driver-jl/reference.md	944	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	prose	relative to the transaction.	relative to the transaction.
research/duckdb-driver-jl/reference.md	946	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	prose	Worse, appender.jl:56 registers a finalizer, so an appender abandoned on an error path	Worse, `appender.jl:56` registers a finalizer, so an appender abandoned on an error path
research/duckdb-driver-jl/reference.md	947	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	assertion	is closed by the GC at an arbitrary later time:	is closed by the **GC** at an arbitrary later time:
research/duckdb-driver-jl/reference.md	955	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	prose	Mitigation: the try/finally pattern in	Mitigation: the `try`/`finally` pattern in
research/duckdb-driver-jl/reference.md	956	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	prose	§4.5, measured to leave 0 rows after rollback even	[§4.5](#45-appender-the-uuid-path-tier-4), measured to leave 0 rows after rollback even
research/duckdb-driver-jl/reference.md	957	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.3 Buffered appender rows escape the transaction and leak at GC time	prose	under two forced GC.gc() calls.	under two forced `GC.gc()` calls.
research/duckdb-driver-jl/reference.md	961	DuckDB.jl 1.5.2 — consolidated driver reference > 5. Defects and traps > 5.1 Driver defects > 5.1.4 Appending LIST values segfaults the process	table_row	Mode | Result	| Mode | Result |
